太陽系,宇宙,太陽とそれを回る惑星や小天体の集まりを何といいますか？,銀河 銀河系 星団 彗星 流星 流星群 ブラックホール 宇宙 恒星系 恒星
太陽系外縁天体,宇宙,太陽系の外側の軌道を回る小天体のことを何といいますか？,小惑星 彗星 惑星 衛星 流星 流星群 銀河系 ブラックホール 恒星系 星団
太陽光発電,自然と科学技術,太陽の光エネルギーを利用して電気を作る発電方法は何ですか？,太陽熱発電 風力発電 水力発電 火力発電 原子力発電 バイオマス発電 地熱発電 潮力発電 燃料電池 発電機
太陽熱発電,自然と科学技術,太陽の熱エネルギーを利用して蒸気を発生させ発電する方法は何ですか？,太陽光発電 火力発電 風力発電 水力発電 原子力発電 バイオマス発電 地熱発電 潮力発電 燃料電池 発電機
対立形質,生物,両親から受け継いだ対照的な形質のことを何といいますか？,優性形質 劣性形質 遺伝子型 表現型 形質 遺伝子 染色体 クローン 遺伝子組換え 交配
対流,地球,液体や気体の中で温度差により生じる流れを何といいますか？,伝導 放射 対流熱 熱伝導 熱放射 熱拡散 熱対流 熱伝達 熱対流現象 熱流動
炭酸イオン,イオン,炭酸塩に含まれる陰イオンは何ですか？,硝酸イオン 硫酸イオン 塩化物イオン 水酸化物イオン 炭酸水素イオン 硫化物イオン 酢酸イオン リン酸イオン フッ化物イオン 塩素イオン
弾性,運動とエネルギー,物体が変形した後に元の形に戻ろうとする性質を何といいますか？,塑性 硬度 粘性 摩擦 弾力 圧縮 応力 応変形 変位 伸長
弾性エネルギー,運動とエネルギー,変形した物体に蓄えられるエネルギーを何といいますか？,運動エネルギー 位置エネルギー 熱エネルギー 化学エネルギー 電気エネルギー 光エネルギー 音エネルギー 核エネルギー 摩擦エネルギー 変形エネルギー
弾性力,運動とエネルギー,物体が変形したときに元の形に戻ろうとして働く力を何といいますか？,摩擦力 重力 遠心力 向心力 作用力 反作用力 抗力 圧力 浮力 引力
力の合成,運動とエネルギー,2つ以上の力を1つの力にまとめることを何といいますか？,力の分解 合力 分力 作用力 反作用力 摩擦力 重力 弾性力 浮力 圧力
力の分解,運動とエネルギー,1つの力を2つ以上の力に分けることを何といいますか？,力の合成 合力 分力 作用力 反作用力 摩擦力 重力 弾性力 浮力 圧力
力の平行四辺形の法則,運動とエネルギー,2つの力が働くときに合力を求める方法は何ですか？,三角形の法則 合力の法則 分力の法則 作用反作用の法則 慣性の法則 運動の法則 重力の法則 摩擦の法則 圧力の法則 遠心力の法則
地球,宇宙,私たちが住んでいる惑星は何ですか？,月 火星 金星 水星 木星 土星 海王星 天王星 冥王星 太陽
地球温暖化,地球,大気中の二酸化炭素などが増えて地球の平均気温が上がる現象は何ですか？,オゾン層破壊 酸性雨 大気汚染 光化学スモッグ 温室効果 ガス排出 酸素減少 気候変動 環境破壊 エルニーニョ現象
地球型惑星,宇宙,岩石でできていて地球に似た惑星を何といいますか？,木星型惑星 ガス惑星 惑星 彗星 衛星 流星 流星群 恒星 銀河系 ブラックホール
地軸,宇宙,地球が自転するときの回転軸を何といいますか？,赤道 緯線 経線 地球儀 公転 軌道 自転 軌道面 地平線 地心
地熱発電,自然と科学技術,地球内部の熱エネルギーを利用して発電する方法は何ですか？,火力発電 水力発電 風力発電 太陽光発電 原子力発電 バイオマス発電 潮力発電 波力発電 燃料電池 発電機
中性,イオン,酸性でもアルカリ性でもない状態を何といいますか？,酸性 アルカリ性 塩基 塩酸 酸化還元 電解質 溶液 電子イオン 分子 イオン
中性子,自然と科学技術,原子核を構成する中性の粒子は何ですか？,陽子 電子 陽電子 光子 ニュートリノ ミュー粒子 レプトン クォーク グルーオン フォトン
中性子線,自然と科学技術,原子核から出る放射線のうち、中性子が飛び出すものは何ですか？,α線 β線 γ線 X線 放射線 放射能 放射性元素 放射性崩壊 放射線防護 放射線療法
中和,イオン,酸と塩基が反応して水と塩を作る反応を何といいますか？,酸化還元 置換反応 分解反応 付加反応 重合反応 中和滴定 酸解離 塩解離 電離 平衡
月,宇宙,地球の唯一の自然衛星は何ですか？,太陽 火星 金星 水星 木星 土星 海王星 天王星 冥王星 彗星
DNA(デオキシリボ核酸),生物,遺伝情報を持つ物質は何ですか？,RNA タンパク質 脂質 炭水化物 酵素 リボソーム ミトコンドリア 染色体 核 複製酵素
電解質,イオン,水に溶けてイオンに分かれ電気を通す物質を何といいますか？,非電解質 酸塩基 電子 塩基 塩 電解質溶液 酸性溶液 アルカリ性溶液 電離 溶媒
電気エネルギー,自然と科学技術,電気の流れによって得られるエネルギーは何ですか？,熱エネルギー 光エネルギー 運動エネルギー 化学エネルギー 核エネルギー 音エネルギー 弾性エネルギー 電流エネルギー 電圧エネルギー 静電エネルギー
天球,宇宙,星や月がのっていると考えられる仮想の大きな球体を何といいますか？,地球儀 天頂 赤道 天球儀 星座 星座盤 惑星軌道 宇宙望遠鏡 天の川 宇宙
電子,自然と科学技術,原子を構成する負の電荷を持つ粒子は何ですか？,陽子 中性子 光子 ニュートリノ クォーク レプトン グルーオン フォトン ミュー粒子 分子
電池,自然と科学技術,化学エネルギーを電気エネルギーに変える装置は何ですか？,発電機 コンデンサー トランス 電動機 抵抗器 キャパシタ スイッチ コイル 導体 絶縁体
天頂,宇宙,観測者の真上の空の点を何といいますか？,地平線 地心 太陽 天球 北極星 南十字星 赤道線 赤緯 緯度 経度
天王星,宇宙,太陽系の7番目の惑星で、青緑色をしているものは何ですか？,海王星 土星 木星 金星 火星 水星 地球 冥王星 太陽 彗星
天の子午線,宇宙,観測者の頭上を通り南北を結ぶ天球上の大円を何といいますか？,天の赤道 天の経線 天の緯線 天の極 天頂 地平線 赤道 緯線 経線 赤緯
天の北極,宇宙,天球上で北極星が位置する点はどこですか？,天の赤道 天の南極 天頂 地平線 北極星 南中点 春分点 秋分点 天の子午線 赤緯
電離,イオン,原子や分子がイオンに分かれる現象を何といいますか？,中和 酸化還元 置換反応 電子移動 水和反応 解離 融解 凝固 蒸発 沸騰
電離作用,自然と科学技術,放射線が物質にあたって原子や分子を電離させる現象を何といいますか？,放射線照射 放射能 蓄積放射線 融解 蒸発 凝固 脱離 イオン化 中和 放射線療法
銅イオン,イオン,銅が水に溶けたときにできる陽イオンは何ですか？,亜鉛イオン 鉄イオン ナトリウムイオン カリウムイオン 水素イオン アンモニウムイオン 銀イオン 鉛イオン マグネシウムイオン アルミニウムイオン
透過力,自然と科学技術,放射線が物質を通り抜ける能力を何といいますか？,吸収力 散乱力 反射力 吸着力 透過率 反射率 吸収率 屈折率 散乱率 照射力
等級,宇宙,恒星の明るさを表す尺度は何ですか？,光度 輝度 明度 明るさ 等光度 等級等 光度等 級数 明星 星等
冬至,地球,一年で昼が最も短く夜が最も長くなる日は何ですか？,夏至 春分 秋分 冬至の日 春分の日 秋分の日 夏至の日 冬至祭 冬季至 冬至祭り
等星,宇宙,天体の明るさを示す単位の一つで等級と同義のものは何ですか？,等級 光度 明度 輝度 明るさ 星等 恒星等 星等級 光度級 光度等
等速直線運動,運動とエネルギー,速度が一定でまっすぐ進む運動を何といいますか？,加速度運動 減速運動 曲線運動 旋回運動 等速円運動 自由落下運動 運動エネルギー 運動量 慣性 運動
土星,宇宙,太陽系で6番目の惑星で美しい環を持つものは何ですか？,木星 天王星 海王星 金星 火星 水星 地球 冥王星 太陽 彗星
ナトリウムイオン,イオン,塩化ナトリウムが水に溶けたときにできる陽イオンは何ですか？,カリウムイオン 鉄イオン 銅イオン 亜鉛イオン 水素イオン アンモニウムイオン 銀イオン 鉛イオン マグネシウムイオン アルミニウムイオン
鉛蓄電池,自然と科学技術,鉛と酸を使った二次電池の一種は何ですか？,リチウムイオン電池 ニッケル水素電池 アルカリ乾電池 マンガン電池 銀電池 水銀電池 リチウム電池 燃料電池 太陽電池 蓄電池
南中,地球,太陽が観測地点の真南の最高点に来ることを何といいますか？,日の出 日没 正午 黄道 天頂 地平線 子午線 南中高度 南中時間 南中角度
南中高度,地球,太陽が南中のときに地平線からの高さを何といいますか？,天頂高度 太陽高度 太陽角度 日射角 日射量 黄道角 子午線角 南中角度 地平線角 日中高度
ニッケル水素電池,自然と科学技術,充電して繰り返し使える二次電池の一種は何ですか？,鉛蓄電池 リチウムイオン電池 アルカリ乾電池 マンガン電池 銀電池 水銀電池 燃料電池 太陽電池 蓄電池 電気二重層コンデンサー
日周運動,宇宙,地球の自転によって一日に一回起こる天体の動きを何といいますか？,年周運動 公転 自転 日食 月食 地球の自転 太陽の動き 地球の公転 天球運動 星の動き
日食,宇宙,太陽が月に隠されて見えなくなる現象は何ですか？,月食 皆既月食 部分日食 金環日食 金星の太陽面通過 太陽黒点 日没 日の出 月の満ち欠け 月の公転
熱エネルギー,自然と科学技術,物体の内部の粒子の運動によって持つエネルギーを何といいますか？,運動エネルギー 位置エネルギー 光エネルギー 化学エネルギー 電気エネルギー 音エネルギー 核エネルギー 弾性エネルギー 熱放射 エネルギー保存の法則
熱伝導,自然と科学技術,物体を通して熱が直接移動する現象は何ですか？,対流 放射 熱放射 熱拡散 熱伝達 熱流 動熱 熱移動 熱移導 熱交換
熱放射,自然と科学技術,物体から赤外線などの電磁波として熱が伝わることを何といいますか？,熱伝導 対流 熱移動 電磁放射 熱交換 熱放散 熱伝達 熱散逸 熱輻射 電磁熱
年周運動,宇宙,地球が太陽の周りを1年かけて回る運動を何といいますか？,日周運動 公転 自転 月の公転 太陽の公転 地球の自転 天球運動 星の動き 軌道運動 惑星運動
燃料,自然と科学技術,化学反応で熱やエネルギーを出す物質は何ですか？,酸化剤 還元剤 酸 塩基 燃焼物 燃焼ガス 燃焼生成物 酸素 酸化物 炭素
燃料電池,自然と科学技術,水素と酸素の化学反応で電気を作る装置は何ですか？,電池 蓄電池 ニッケル水素電池 鉛蓄電池 アルカリ乾電池 リチウムイオン電池 燃焼炉 太陽電池 バッテリー エネルギー変換装置
胚,生物,受精卵が分裂を繰り返してできる初期の発生段階を何といいますか？,幼生 胞子 受精卵 胚芽 成熟胚 受精細胞 胞子体 配偶子 胞子のう 細胞
バイオエタノール,自然と科学技術,トウモロコシやサトウキビから作られる再生可能な燃料は何ですか？,バイオガス バイオマス バイオディーゼル バイオエネルギー バイオ燃料 バイオプラスチック バイオフィルム バイオレメディエーション バイオリアクター バイオインフォマティクス
バイオマス,自然と科学技術,生物由来の有機物を利用したエネルギー資源は何ですか？,化石燃料 太陽エネルギー 風力 エネルギー 水力 発電 燃料 電気 エネルギー保存 バイオ燃料
ハザードマップ,地球,災害の危険度を示した地図を何といいますか？,防災マップ 避難地図 防火マップ 地形図 災害予測図 危険区域図 緊急避難図 地震マップ 津波マップ 洪水マップ
発生,生物,受精卵から個体が成長していく過程を何といいますか？,成長 分化 分裂 変態 増殖 発芽 種子形成 胞子形成 成熟 発育
ばねばかり,運動とエネルギー,ばねの伸びを利用して力の大きさを測る道具は何ですか？,てこ はかり てんびん ものさし 定規 天秤 秤 電子ばかり 計量カップ 計測器
速さ,運動とエネルギー,単位時間あたりに進む距離を何といいますか？,速度 加速度 移動距離 時速 分速 速度ベクトル 変位 運動量 慣性 エネルギー
バリウムイオン,イオン,化学式Ba²⁺で表される陽イオンは何ですか？,カルシウムイオン ナトリウムイオン カリウムイオン 鉄イオン マグネシウムイオン アルミニウムイオン 銅イオン 鉛イオン 亜鉛イオン 銀イオン
半月,宇宙,月の満ち欠けの一つで、半分だけ見える状態を何といいますか？,新月 上弦の月 下弦の月 満月 三日月 朔望月 満ち欠け 満月期 新月期 月食
半減期,自然と科学技術,放射性物質が半分に減るのにかかる時間を何といいますか？,全減期 融解時間 衰退時間 寿命 反応時間 崩壊時間 放射線寿命 安定期 不安定期 劣化期
反作用,運動とエネルギー,作用力に対して必ず反対の方向に働く力を何といいますか？,作用力 摩擦力 重力 遠心力 浮力 圧力 抗力 引力 押す力 引く力
pH,イオン,水溶液の酸性やアルカリ性の程度を示す数値を何といいますか？,酸性 アルカリ性 中性 酸性度 塩基性度 酸度 溶液濃度 イオン濃度 酸化度 還元度
pH試験紙,イオン,水溶液のpHを簡単に調べるための試験紙は何ですか？,BTB溶液 フェノールフタレイン溶液 メチルオレンジ メチルレッド ユーリーブロムチモールブルー ユーリブロムチモールブルー 酢酸リトマス紙 リトマス紙 薄紫紙 紫色紙
pHメーター,イオン,水溶液のpHを正確に測定する装置は何ですか？,導電率計 濃度計 溶解度計 酸度計 アルカリ度計 酸素濃度計 塩分計 イオンメーター 温度計 電導率計
BTB溶液,イオン,pHを測る試薬の一つで、青色から黄色に変わるものは何ですか？,フェノールフタレイン溶液 メチルオレンジ メチルレッド リトマス紙 ユーリーブロムチモールブルー 紫リトマス紙 酢酸溶液 酢酸塩 酢酸ナトリウム 酢酸カリウム
光エネルギー,自然と科学技術,光が持つエネルギーを何といいますか？,熱エネルギー 運動エネルギー 化学エネルギー 電気エネルギー 音エネルギー 核エネルギー 弾性エネルギー 位置エネルギー 潜熱 エネルギー
非電解質,イオン,水に溶けてもイオンに分かれず電気を通さない物質は何ですか？,電解質 酸 塩基 電解質溶液 酢酸食塩 水酸化物 酸性溶液 アルカリ性溶液 溶媒 分子
氷酢酸,イオン,酢酸を冷却して固めたものを何といいますか？,酢酸液 酢酸水 酢 酢酸塩 酢酸ナトリウム 酢酸カリウム 酢酸カルシウム 酢酸亜鉛 酢酸鉛 酢酸鉄
ファラデー,自然と科学技術,電磁誘導の法則を発見した19世紀の科学者は誰ですか？,ニュートン アインシュタイン マクスウェル キュリー ラザフォード トムソン ボルツマン プランク ヘルツ ファインマン
風力発電,自然と科学技術,風の力を利用して電気を作る発電方法は何ですか？,太陽光発電 水力発電 火力発電 原子力発電 地熱発電 バイオマス発電 潮力発電 波力発電 燃料電池 発電機
フェノールフタレイン溶液,イオン,pHが変わると無色から赤色に変わる指示薬は何ですか？,BTB溶液 メチルオレンジ メチルレッド リトマス紙 ユーリーブロムチモールブルー 紫リトマス紙 酢酸溶液 酢酸塩 酢酸ナトリウム 酢酸カリウム
部分月食,宇宙,月の一部が地球の影に入って欠けて見える現象は何ですか？,皆既月食 部分日食 皆既日食 新月 上弦の月 下弦の月 三日月 月食 満月 月の公転
部分日食,宇宙,太陽の一部が月に隠れて欠けて見える現象は何ですか？,皆既日食 部分月食 皆既月食 新月 上弦の月 下弦の月 三日月 月食 満月 月の公転
プレート,地球,地球の表面を覆う巨大な岩板を何といいますか？,マントル 外核 内核 リソスフェア アセノスフェア プレート境界 プレートテクトニクス 大陸プレート 海洋プレート 地殻
プロミネンス,宇宙,太陽の表面から吹き上がる赤いガスの炎を何といいますか？,黒点 フレア コロナ 太陽風 太陽黒点 フィラメント スポット 太陽活動 太陽表面 太陽磁場
分解者,生物,生態系で死んだ生物の体を分解して養分を戻す生物は何ですか？,生産者 消費者 捕食者 草食動物 肉食動物 腐食者 細菌 真菌 植物 動物
分離の法則,生物,メンデルの法則の一つで、対立形質の遺伝子が配偶子に分かれて伝わる法則は何ですか？,優性の法則 独立の法則 優性形質 劣性形質 遺伝調整法則 配偶則 染色体 遺伝子 分割の法則 形質の法則
分力,運動とエネルギー,ある力を2つに分けた時の各力を何といいますか？,合力 作用力 反作用力 摩擦力 重力 弾性力 浮力 圧力 抗力 引力
平均の速さ,運動とエネルギー,移動距離を移動にかかった時間で割った速さを何といいますか？,瞬間の速さ 速度 加速度 時速 分速 変位 慣性 運動量 力 エネルギー
β(ベータ)線,自然と科学技術,放射線の一つで電子が出るものは何ですか？,α(アルファ)線 γ(ガンマ)線 X線 中性子線 陽電子線 光子線 電子線 ニュートリノ線 電磁波線 紫外線
ベクレル(Bq),自然と科学技術,放射性物質の放射能の強さを表す単位は何ですか？,シーベルト グレイ キュリー ラド レム ボルト ワット ジュール アンペア ボルトアンペア
変換効率,自然と科学技術,エネルギーを別の形態に変えるときの効率を何といいますか？,熱効率 力率 効率 エネルギー効率 電力効率 機械効率 光効率 電気効率 出力効率 入力効率
放射性物質,自然と科学技術,不安定な原子核が放射線を出して変化する物質は何ですか？,安定同位体 放射線 放射能 放射性元素 放射性核種 放射能元素 同位体 核種 元素 原子
放射線,自然と科学技術,放射性物質から出るエネルギーの粒子や波を何といいますか？,放射能 放射性物質 電磁波 音波 熱線 赤外線 紫外線 X線 ガンマ線 中性子線
放射能,自然と科学技術,放射性物質が放射線を出す性質を何といいますか？,放射線 放射性物質 放射性崩壊 融解 衰退 活性 崩壊率 放射線量 安定性 核分裂
ボルタ,自然と科学技術,世界で最初の電池を発明したイタリアの科学者は誰ですか？,ファラデー ニュートン アインシュタイン マクスウェル ラザフォード キュリー トムソン ボーア プランク フェルミ
マグネシウムイオン,イオン,化学式Mg²⁺で表される陽イオンは何ですか？,カルシウムイオン ナトリウムイオン カリウムイオン 鉄イオン アルミニウムイオン 銅イオン 鉛イオン 亜鉛イオン 銀イオン バリウムイオン
摩擦力,運動とエネルギー,物体の運動に対して逆方向に働く力を何といいますか？,重力 弾性力 浮力 圧力 作用力 反作用力 引力 抗力 反重力 抵抗力
マンガン乾電池,自然と科学技術,一般に使われる一次電池の一つで、マンガン酸化物を使ったものは何ですか？,アルカリマンガン乾電池 リチウムイオン電池 鉛蓄電池 ニッケル水素電池 燃料電池 太陽電池 蓄電池 電気二重層キャパシタ 電動機 電解槽
満月,宇宙,月が地球の反対側にあって、全体が見える状態は何といいますか？,新月 三日月 上弦の月 下弦の月 朔望月 月食 日食 朔日 望日 月の満ち欠け
三日月,宇宙,月の満ち欠けの一つで、新月の後に細く見える形を何といいますか？,満月 新月 上弦の月 下弦の月 半月 朔望月 月食 日食 望日 朔日
ミリシーベルト(mSv),自然と科学技術,放射線の人体への影響の大きさを表す単位は何ですか？,ベクレル シーベルト グレイ キュリー ラド レム ボルト ジュール アンペア ワット
無性生殖,生物,親と同じ遺伝子を持つ個体を作る生殖方法は何ですか？,有性生殖 卵生 胞子生 受精 発生 分裂 出芽 接合 配偶子形成 変態
冥王星,宇宙,かつて惑星とされていたが現在は準惑星に分類される天体は何ですか？,海王星 天王星 木星 土星 火星 金星 水星 地球 小惑星 彗星
メートル毎秒(m/s),運動とエネルギー,速さや速度の単位で距離の単位メートルを時間の単位秒で割ったものは何ですか？,キロメートル毎時(km/h) センチメートル毎秒(cm/s) ミリメートル毎秒(mm/s) キロメートル毎秒(km/s) 分速 時速 加速度 速度 運動量 エネルギー
メンデル,生物,遺伝の法則を発見したオーストリアの修道士は誰ですか？,ダーウィン ワトソン クレイク ウィルソン モーガン トーマス ハーシー チャールズ リンネ ワット
木星,宇宙,太陽系で最大の惑星は何ですか？,土星 天王星 海王星 火星 金星 水星 地球 冥王星 彗星 太陽
木星型惑星,宇宙,木星、土星、天王星、海王星のように大きくてガスでできている惑星のことを何といいますか？,地球型惑星 岩石惑星 矮小惑星 衛星 彗星 惑星 小惑星 彗星団 星団 銀河
優性形質,生物,メンデルの遺伝で、子に現れやすい形質を何といいますか？,劣性形質 中間形質 遺伝子型 表現型 遺伝子 遺伝形式 分離の法則 独立の法則 染色体 DNA
有性生殖,生物,2つの配偶子が結合して新しい個体を作る生殖方法は何ですか？,無性生殖 卵生 胞子生 出芽 受精 分裂 接合 配偶子形成 変態 発生
優性の法則,生物,メンデルの法則の一つで、優性形質が劣性形質を隠すことを何といいますか？,分離の法則 独立の法則 遺伝の法則 遺伝子の法則 優劣遺伝の法則 優占形質の法則 遺伝優位の法則 形質支配の法則 遺伝暗示の法則 遺伝潜在の法則
陽イオン,イオン,原子や分子が電子を失ってできる正の電荷を持つイオンは何ですか？,陰イオン 中性子 電子 陰極 陽極 電気陽イオン 中性イオン 陽電子 陰電子 アニオン
陽子,自然と科学技術,原子核を構成し正の電荷を持つ粒子は何ですか？,中性子 電子 陽電子 ニュートリノ 光子 クォーク レプトン グルーオン フォトン ミュー粒子
ライフサイクルアセスメント(LCA),自然と科学技術,製品の原料調達から廃棄までの環境影響を評価する手法は何ですか？,エコラベル 環境影響評価 環境アセスメント 環境負荷評価 環境保全 環境マネジメント 環境教育 環境モニタリング 環境規制 環境政策
卵,生物,動物の生殖細胞で雌が作るものは何ですか？,精子 胞子 配偶子 受精卵 受精子 生殖細胞 配偶体 配偶器 卵細胞 受精細胞
卵細胞,生物,雌の生殖細胞を何といいますか？,精子 胞子 配偶子 受精卵 受精子 生殖細胞 配偶体 配偶器 卵 受精細胞
力学的エネルギー,運動とエネルギー,物体の運動エネルギーと位置エネルギーの和を何といいますか？,運動エネルギー 位置エネルギー 熱エネルギー 化学エネルギー 電気エネルギー 音エネルギー 弾性エネルギー 光エネルギー 核エネルギー 潜熱
力学的エネルギー保存の法則,運動とエネルギー,摩擦などがなければ力学的エネルギーが一定に保たれる法則は何ですか？,エネルギー保存の法則 運動の法則 慣性の法則 作用・反作用の法則 エネルギー変換の法則 仕事の法則 仕事率の法則 運動エネルギー保存則 位置エネルギー保存則 熱力学の法則
リチウムイオン電池,自然と科学技術,充電して繰り返し使える二次電池の一つは何ですか？,ニッケル水素電池 鉛蓄電池 アルカリ乾電池 リチウム電池 燃料電池 太陽電池 電気二重層キャパシタ 蓄電池 電動機 電解槽
リチウム電池,自然と科学技術,充電できない一次電池で、軽量で高い電圧を持つ電池は何ですか？,リチウムイオン電池 ニッケル水素電池 鉛蓄電池 アルカリ乾電池 燃料電池 太陽電池 電池 電動機 蓄電池 電気二重層キャパシタ
リトマス紙,イオン,pHを簡単に調べるために使う赤と青の色がある試験紙は何ですか？,BTB溶液 フェノールフタレイン溶液 メチルオレンジ メチルレッド ユーリーブロムチモールブルー 酢酸リトマス紙 酢酸溶液 酢酸塩 酢酸ナトリウム 酢酸カリウム
硫化物イオン,イオン,硫黄と結合している陰イオンは何ですか？,硫酸イオン 塩化物イオン 水酸化物イオン 炭酸イオン 硝酸イオン リン酸イオン 硫化水素イオン フッ化物イオン 臭化物イオン ヨウ化物イオン
硫酸イオン,イオン,硫黄と酸素が結合した陰イオンは何ですか？,硫化物イオン 塩化物イオン 水酸化物イオン 炭酸イオン 硝酸イオン リン酸イオン 硫酸水素イオン フッ化物イオン 臭化物イオン ヨウ化物イオン
劣性形質,生物,優性形質に比べて子に現れにくい形質は何ですか？,優性形質 中間形質 遺伝子型 表現型 遺伝子 遺伝形式 分離の法則 独立の法則 染色体 DNA
惑星,宇宙,太陽の周りを公転し、自ら光らない天体は何ですか？,恒星 衛星 小惑星 彗星 惑星状星雲 中心星 地球型惑星 木星型惑星 準惑星 ダークマター
ワット(W),運動とエネルギー,仕事率の単位は何ですか？,ジュール ワット時 ジュール毎秒 ニュートン ボルト アンペア ワット秒 シーベルト キロワット ヘルツ
ワトソン,生物,DNAの二重らせん構造を発見した科学者の一人は誰ですか？,クリック ハーシー チェイス ジェームズ メンデル ガリレオ・ガリレイ ワトスン ボルト リンネ ニュートン
仕事率＝仕事÷かかった時間,運動とエネルギー,仕事率を求める式として正しいのはどれですか？,仕事×時間＝仕事率 仕事＋時間＝仕事率 仕事−時間＝仕事率 仕事÷力＝仕事率 力×時間＝仕事率 仕事×速度＝仕事率 力÷時間＝仕事率 仕事×距離＝仕事率 距離÷時間＝仕事率 時間÷仕事＝仕事率
速さ＝移動量÷時間,運動とエネルギー,物体の速さを求める式として正しいのはどれですか？,移動量×時間＝速さ 移動量＋時間＝速さ 移動量−時間＝速さ 時間÷移動量＝速さ 速さ×時間＝移動量 速さ×距離＝時間 移動量×速度＝時間 速さ−時間＝移動量 速さ÷時間＝移動量 速度×力＝速さ
赤色リトマス紙を青色に変える,イオン,アルカリ性の水溶液の性質として正しいものはどれですか？,青色リトマス紙を赤色に変える BTB溶液を青色に変える pH試験紙につけると赤色になる 酸と反応しても塩をつくらない 苦い味がする 酸っぱい味がする 石けんのような手ざわりがない フェノールフタレインを無色にする 電気を通さない 緑色リトマス紙を青色に変える
緑色のBTB溶液を青色に変える,イオン,アルカリ性の水溶液の性質として正しいものはどれですか？,緑色のBTB溶液を黄色に変える 緑色のBTB溶液を赤色に変える 赤色のBTB溶液を青色に変える 緑色のBTB溶液を無色にする 青色リトマス紙を赤色に変える pH試験紙につけると赤色になる 酸っぱい味がする 中性を示す 酸素を発生する 赤色のBTB溶液を黄色に変える
pH試験紙につけると青色になる,イオン,アルカリ性水溶液の性質として正しいものはどれですか？,pH試験紙につけると黄色になる pH試験紙につけると赤色になる pH試験紙につけると緑色になる pH試験紙につけると無色になる pH試験紙につけても変化しない 赤色リトマス紙を緑色に変える 青色リトマス紙を緑色に変える 酸っぱい味がする 石けんのような手ざわりがない 酸性を示す
フェノールフタレイン溶液を赤色に変える,イオン,アルカリ性水溶液の性質として正しいものはどれですか？,フェノールフタレイン溶液を無色にする BTB溶液を黄色に変える 青色リトマス紙を赤色に変える pH試験紙につけると赤色になる 酸っぱい味がする 苦い味がしない 石けんのような手ざわりがない 酸素を発生する 中性の性質を示す 緑色のBTB溶液を黄色に変える
青色リトマス紙を赤色に変える,イオン,酸性の水溶液の性質として正しいものはどれですか？,赤色リトマス紙を青色に変える 赤色のBTB溶液を青色に変える pH試験紙につけると青色になる 苦い味がする 石けんのような手ざわりがある フェノールフタレインを赤色に変える 無味である 緑色リトマス紙を青色に変える 酸性を示さない 電気を通さない
緑色のBTB溶液を黄色に変える,イオン,酸性の水溶液の性質として正しいものはどれですか？,緑色のBTB溶液を青色に変える 緑色のBTB溶液を赤色に変える 青色のBTB溶液を黄色に変える 緑色のBTB溶液を無色にする 赤色リトマス紙を青色に変える pH試験紙につけると青色になる 苦い味がする 石けんのような手ざわりがある 中性を示す 赤色のBTB溶液を青色に変える
pH試験紙につけると黄色〜赤色になる,イオン,酸性の水溶液の性質として正しいものはどれですか？,pH試験紙につけると青色になる pH試験紙につけると緑色になる pH試験紙につけると無色になる pH試験紙につけても変化しない 赤色リトマス紙を青色に変える 青色リトマス紙を青色に保つ 苦い味がする 石けんのような手ざわりがある フェノールフタレインを赤色に変える 中性を示す
マグネシウムリボンを入れると、水素が発生する,イオン,酸性の水溶液の性質として正しいものはどれですか？,マグネシウムリボンを入れても変化しない 鉄を入れると酸素が発生する マグネシウムリボンを入れると窒素が発生する 金属を入れても気体は発生しない 苦い味がする 石けんのような手ざわりがある 赤色リトマス紙を青色に変える フェノールフタレインを赤色に変える pH試験紙につけると青色になる 中性を示す
Mg+2HCl→MgCl₂+H₂,イオン,マグネシウムと塩酸の化学反応式で正しいものはどれですか？,Mg+HCl→MgCl Mg+2HCl→MgCl₂+2H₂ 2Mg+HCl→MgCl₂+H₂ Mg+H₂→MgH₂ MgCl₂→Mg+2HCl Mg+Cl₂→MgCl₂ Mg+2HCl→2MgCl+H₂ Mg+2HCl→MgCl+H₂ 2Mg+2HCl→2MgCl+H₂ Mg+2HCl→MgCl₂+H
Ba(OH)₂+H₂SO₄→BaSO₄+2H₂O,イオン,水酸化バリウムと硫酸の化学反応式で正しいものはどれですか？,Ba(OH)₂+H₂SO₄→BaSO₄+H₂O Ba(OH)₂+H₂SO₄→BaSO₄+4H₂O Ba(OH)₂+2H₂SO₄→Ba(SO₄)₂+2H₂O Ba+H₂SO₄→BaSO₄+H₂ Ba(OH)₂+HCl→BaCl₂+H₂O Ba(OH)₂→BaO+H₂O H₂SO₄+Ba→BaSO₄+H₂O Ba(OH)₂+H₂SO₄→BaS+H₂O Ba(OH)₂+H₂SO₄→BaH₂+SO₄ Ba(OH)₂+H₂SO₄→BaSO₃+H₂O
NaOH+HCl→NaCl+H₂O,イオン,水酸化ナトリウムと塩酸の中和の化学反応式で正しいものはどれですか？,HCl+NaOH→H₂+NaCl NaOH+HCl→NaOHCl+H₂O 2NaOH+HCl→NaCl+NaOH+H₂O NaOH+HCl→Na₂Cl+H₂O NaOH+HCl→NaCl₂+H₂O NaOH→Na+OH HCl+NaOH→Na+H₂O+Cl NaOH+HCl→NaCl+2H₂O NaOH+HCl→NaCl+H HCl+NaOH→H₂O
