パルミチン酸,物質,脂肪の主成分の一つで、動植物に多く含まれる脂肪酸は何ですか？,ステアリン酸 オレイン酸 リノール酸 酢酸 ビタミンC グルコース フルクトース アミノ酸 脂肪酸 中性脂肪
反射,音・光・力,光が物体に当たって跳ね返る現象を何と言いますか？,屈折 散乱 吸収 干渉 回折 全反射 透過 拡散 複屈折 焦点
反射角,音・光・力,光が鏡や物体に当たって跳ね返るとき、入射角と等しくなる角度は何ですか？,入射角 屈折角 屈折率 焦点距離 光源 虚像 実像 光軸 反射光 屈折光
反射光,音・光・力,光が物体に当たって跳ね返った光を何と言いますか？,入射光 屈折光 屈折角 光源 虚像 実像 焦点距離 光軸 光の波長 光の振幅
反射の法則,音・光・力,「入射角は反射角に等しい」とする法則を何と言いますか？,屈折の法則 光の直進の法則 全反射の法則 干渉の法則 回折の法則 吸収の法則 散乱の法則 光の波動説 光の粒子説 焦点の法則
斑晶,火山,火山岩の中に大きな結晶が含まれている部分を何と言いますか？,石基 斑状組織 斑れい岩 火山弾 凝灰岩 火山灰 安山岩 玄武岩 流紋岩 礫岩
斑状組織,火山,火山岩の組織の一つで、大きな結晶と細かい石基が混ざった組織を何と言いますか？,等粒状組織 片麻状組織 斑晶組織 角礫組織 砕屑岩 火山灰 礫岩 凝灰岩 石灰岩 砂岩
斑れい岩,火山,主に黒っぽい鉱物からできている深成岩は何ですか？,花こう岩 玄武岩 安山岩 斑晶岩 凝灰岩 流紋岩 チャート 砂岩 礫岩 石灰岩
P波,地震・地層,地震で最初に伝わる縦波のことを何と言いますか？,S波 震源 震央 余震 主要動 余震波 断層 活断層 津波 隆起
非金属,物質,金属以外の元素や物質のことを何と言いますか？,金属 金属光沢 金属結合 共有結合 イオン結合 電子配置 原子核 核酸 酸素 水素
ひげ根,植物,根から生えた細くてたくさんある根のことを何と言いますか？,主根 側根 支根 根毛 茎 根冠 吸収根 根系 根粒菌 地下茎
被子植物,植物,花を咲かせ、種子を子房の中に作る植物は何ですか？,裸子植物 シダ植物 コケ植物 藻類 菌類 シダ類 裸子類 裸子花類 裸子草類 単子葉類
風化,地震・地層,岩石が風雨や温度変化でくずれることを何と言いますか？,侵食 堆積 隆起 断層 活断層 火山噴火 地震 津波 崩壊 土石流
フックの法則,音・光・力,ばねの伸びや縮みが加えた力に比例することを示す法則を何と言いますか？,ニュートンの法則 万有引力の法則 運動の法則 アインシュタインの理論 重力の法則 作用・反作用の法則 力の法則 圧力の法則 摩擦の法則 張力の法則
物質,物質,空間を占めて質量を持つものを何と言いますか？,エネルギー 光 音 波 電気 電磁波 熱 放射線 質量 体積
物体,物質,質量を持ち空間を占めるものを何と言いますか？,エネルギー 光 音 波 電気 電磁波 熱 放射線 質量 体積
沸点,物質,液体が気体になる温度を何と言いますか？,融点 凝固点 昇華点 凝縮点 融解点 乾燥点 沸騰点 融点点 凝結点 気化点
沸とう石,物質,液体の沸騰を促進する小さな固体の粒を何と言いますか？,泡核 蒸発核 凝縮核 凝固核 気泡核 気体核 結晶核 蒸気核 気泡種 沸騰種
プラスチック,物質,石油などから作られ、軽くて丈夫な人工の材料は何ですか？,ゴム ガラス 木材 鉄 銅 アルミニウム セメント セラミックス ポリエチレン ポリ塩化ビニル
浮力,音・光・力,液体や気体の中にある物体に働く上向きの力は何ですか？,重力 摩擦力 張力 圧力 弾性力 遠心力 電気力 磁力 作用力 浮遊力
プレパラート,植物,顕微鏡で観察するために試料を載せるガラス板は何ですか？,スライドガラス カバーガラス ルーペ 双眼実体顕微鏡 顕微鏡 メスシリンダー ガスバーナー 気体検知管 ろ過 上皿てんびん
平行脈,植物,葉の脈がほぼ平行に並んでいる植物の葉の特徴は何ですか？,網状脈 ひだ状脈 不規則脈 放射状脈 扇状脈 斜行脈 不明脈 枝状脈 分岐脈 不整脈
ヘクトパスカル(hPa),物質,気圧の単位で1パスカルの100倍の大きさを持つ単位は何ですか？,パスカル ニュートン ヘルツ ジュール ワット ボルト アンペア オーム ヘクトパスカル ミリバール
ヘルツ(Hz),音・光・力,1秒間に繰り返される振動の回数を表す単位は何ですか？,ニュートン パスカル ジュール ワット ボルト アンペア オーム ヘルツ ラジアン レントゲン
胞子,植物,シダ植物やコケ植物がふえるために使う小さな生殖細胞は何ですか？,種子 花粉 花粉管 胚珠 子房 胚芽 柱頭 花粉のう 胞子のう 葉
胞子のう,植物,胞子を作る植物の部分はどこですか？,胞子体 胞子根 胞子葉 胞子茎 胞子盤 胞子芽 胞子堆 胞子袋 胞子細胞 胚珠
飽和,物質,水にそれ以上溶けない状態のことを何と言いますか？,不飽和 過飽和 溶解 固体 溶媒 溶質 濃度 希釈 融解 蒸発
飽和水溶液,物質,溶質が水に最大限溶けた状態の水溶液は何ですか？,不飽和水溶液 過飽和水溶液 希釈液 濃厚液 溶解液 溶媒液 溶質液 薄め液 液体 固体
ボーリング,地震・地層,地中の地層の状態を調べるために穴を掘る方法を何と言いますか？,採掘 井戸掘り 地震観測 断層調査 火山観測 風化調査 露頭調査 鉱山採掘 採石 鉱床調査
ポリエチレン,物質,軽くて丈夫なプラスチックの一種で、食品包装などに使われるものは何ですか？,ポリ塩化ビニル ポリスチレン ポリプロピレン ポリエステル ナイロン アクリル ゴム セラミックス セメント ガラス
ポリエチレンテレフタラート,物質,ペットボトルの主な材料として使われるプラスチックは何ですか？,ポリエチレン ポリプロピレン ポリスチレン ポリ塩化ビニル ナイロン アクリル セラミックス ゴム セメント ガラス
ポリ塩化ビニル,物質,硬くて丈夫で水道管などに使われるプラスチックは何ですか？,ポリエチレン ポリスチレン ポリプロピレン ポリエステル ナイロン アクリル ゴム セラミックス セメント ガラス
ポリスチレン,物質,発泡スチロールの主な材料となるプラスチックは何ですか？,ポリエチレン ポリ塩化ビニル ポリプロピレン ポリエステル ナイロン アクリル ゴム セラミックス セメント ガラス
ポリプロピレン,物質,軽くて丈夫で食品容器や繊維に使われるプラスチックは何ですか？,ポリエチレン ポリ塩化ビニル ポリスチレン ポリエステル ナイロン アクリル ゴム セラミックス セメント ガラス
牧野富太郎,植物,日本の植物学の発展に貢献し、多くの植物の命名を行った植物学者は誰ですか？,二宮尊徳 野口英世 田中正造 福沢諭吉 森鴎外 夏目漱石 本居宣長 杉田玄白 北里柴三郎 大村益次郎
マグニチュード(M),地震・地層,地震の規模を表す単位は何ですか？,震度 リヒター度 パスカル ヘクトパスカル ヘルツ ジュール ニュートン ワット ボルト アンペア
マグマ,火山,地下の高温で溶けた岩石のことを何と言いますか？,溶岩 火山灰 火山弾 火山岩 深成岩 玄武岩 安山岩 斑れい岩 流紋岩 凝灰岩
マグマだまり,火山,地下に溜まっている溶けた岩石の集まりを何と言いますか？,マグマ 火山灰 火山弾 火山岩 火山口 火山噴火 活火山 休火山 火山泥流 斑れい岩
摩擦力,音・光・力,物体の表面がこすれるときに働く力は何ですか？,重力 張力 浮力 圧力 弾性力 遠心力 電気力 磁力 作用力 せん断力
密度,物質,単位体積あたりの質量を何と言いますか？,質量 体積 重さ 重力 圧力 密度比 濃度 比重 含有量 硬度
ミョウバン,物質,収れん作用や止血作用があり、食品の凝固にも使われる化合物は何ですか？,食塩 アルミニウム 酢酸 塩化ナトリウム 水酸化ナトリウム 硝酸カリウム 硝酸銀 炭酸カルシウム 炭酸水素ナトリウム 硫酸銅
無機物,物質,炭素を主成分としない物質を何と言いますか？,有機物 炭水化物 脂肪 アミノ酸 タンパク質 酵素 ビタミン 核酸 糖類 化合物
めしべ,植物,花の中で種子を作る部分はどこですか？,おしべ 花弁 がく 茎 根 葉 柱頭 胚珠 子房 胚芽
メスシリンダー,物質,液体の体積を正確に測るための筒状の器具は何ですか？,ビーカー 試験管 ピペット ルーペ 顕微鏡 双眼実体顕微鏡 プレパラート ガスバーナー 気体検知管 ろ過
メタン,物質,自然界で発生する可燃性のガスで、温室効果ガスの一つは何ですか？,二酸化炭素 酸素 窒素 ヘリウム アンモニア チタン 水素 一酸化炭素 塩素 二酸化硫黄
網状脈,植物,葉の脈が網目状に広がっている植物の特徴は何ですか？,平行脈 ひげ根 主根 側根 根毛 維管束 子葉 枝状脈 分岐脈 不整脈
やく,植物,花の中で花粉を作る部分は何ですか？,めしべ 花弁 がく 柱頭 胚珠 子房 胚芽 茎 葉 維管束
有機物,物質,炭素を主成分とする化合物の総称は何ですか？,無機物 酸素 水素 窒素 炭酸塩 塩基 酸 アルカリ 糖類 脂肪
融点,物質,固体が液体になる温度を何と言いますか？,沸点 凝固点 融解点 沸騰点 凝縮点 凝結点 蒸発点 昇華点 解離点 臨界点
溶液,物質,溶質が溶媒に溶けて均一になった液体を何と言いますか？,混合物 懸濁液 固体液体混合液 液体混合液 気体混合液 合金 溶媒 溶質 溶解液 飽和溶液
溶解度,物質,一定量の水に溶ける溶質の最大量を何と言いますか？,濃度 飽和度 不飽和度 過飽和度 溶媒度 溶質量 溶解速度 蒸発速度 沸点 沸騰点
溶解度曲線,物質,温度と溶解度の関係を示したグラフを何と言いますか？,濃度曲線 蒸気圧曲線 凝固曲線 蒸発曲線 沸点曲線 融点曲線 圧力曲線 光度曲線 熱曲線 温度曲線
溶岩,火山,マグマが地表に出て冷えて固まった岩石は何ですか？,火山灰 火山弾 凝灰岩 玄武岩 安山岩 斑れい岩 流紋岩 チャート 砂岩 礫岩
溶質,物質,溶液中に溶けている物質を何と言いますか？,溶媒 固体 液体 気体 酸 塩基 イオン 分子 原子 化合物
溶媒,物質,溶液で溶質を溶かす液体を何と言いますか？,水 酢酸 エタノール ベンゼン ガソリン 塩酸 硫酸 アルコール 液体 気体
葉脈,植物,葉にある水や養分の通る道を何と言いますか？,維管束 茎 根 毛 気孔 花弁 子房 胚珠 柱頭 柱花
葉緑体,植物,光合成を行う細胞内の構造物は何ですか？,ミトコンドリア 核 細胞壁 液胞 細胞質 ゴルジ体 リボソーム 小胞体 リソソーム クロロフィル
裸子植物,植物,種子がむき出しの植物のグループは何ですか？,被子植物 シダ植物 コケ植物 藻類 菌類 裸子類 シダ類 コケ類 地衣類 原生生物
乱反射,音・光・力,でこぼこした面で光がいろいろな方向に反射することを何と言いますか？,鏡面反射 全反射 屈折 吸収 透過 拡散 散乱 干渉 光合成 複屈折
離弁花,植物,花弁がバラバラに離れている花の種類を何と言いますか？,合弁花 単子葉類 双子葉類 被子植物 裸子植物 シダ植物 コケ植物 胞子植物 種子植物 花被
離弁花類,植物,花弁が離れている被子植物の一群を何と言いますか？,合弁花類 単子葉類 双子葉類 裸子植物 シダ植物 コケ植物 胞子植物 種子植物 藻類 菌類
硫化水素,物質,腐った卵のようなにおいのある有毒な気体は何ですか？,二酸化炭素 硫黄 酸素 アンモニア メタン 塩素 一酸化炭素 窒素 水素 二酸化窒素
隆起,地震・地層,地盤が上に持ち上がる現象を何と言いますか？,沈降 断層 活断層 地すべり 津波 侵食 火山噴火 地震 崩壊 土石流
硫酸銅,物質,青色の結晶で水に溶けると青色の水溶液を作る物質は何ですか？,硝酸銀 食塩 ミョウバン 酢酸 炭酸カルシウム 水酸化ナトリウム 炭酸水素ナトリウム 硫酸ナトリウム 塩化ナトリウム 酢酸銅
粒子,物質,物質を構成する非常に小さな単位を何と言いますか？,原子 分子 イオン 電子 陽子 中性子 中間子 光子 クォーク ニュートリノ
流紋岩,火山,白っぽくて酸性の火山岩を何と言いますか？,玄武岩 安山岩 斑れい岩 花こう岩 凝灰岩 砂岩 礫岩 チャート 凝固岩 せん緑岩
リンネ,植物,生物の分類法の基礎を作り、二名法を提唱したスウェーデンの学者は誰ですか？,ダーウィン メンデル フンボルト ハッブル フラウンホーファー フック ラマルク キュリー パスカル アルキメデス
ルーペ,植物,小さな物を拡大して観察する簡単な器具は何ですか？,顕微鏡 双眼実体顕微鏡 プレパラート メスシリンダー ガスバーナー 気体検知管 ろ過 上皿てんびん ポンプ 電子てんびん
れき岩,地震・地層,砂利や小石が固まってできた堆積岩は何ですか？,砂岩 泥岩 石灰岩 凝灰岩 礫岩 チャート 火山岩 花こう岩 玄武岩 流紋岩
ろ過,物質,混ざった液体から固体を分ける方法は何ですか？,蒸留 抽出 融解 蒸発 吸収 濾過 沈殿 中和 電気分解 昇華
露頭,地震・地層,地表に現れている地層のことを何と言いますか？,地層面 断層面 露出面 地滑り面 隆起面 沈降面 活断層面 断崖面 傾斜面 露岩面
入射角＝反射角,音・光・力,鏡などで光が跳ね返るときの角度の関係は何ですか？,屈折角＝入射角 入射角＞屈折角 入射角＜屈折角 入射角≠反射角 回折角＝入射角 干渉角＝入射角 蒸発角＝入射角 蒸発角＞入射角 反射角≠入射角 屈折角＞反射角
入射角＞屈折角,音・光・力,空気中から水やガラスなどに光が入るときの角度の関係は何ですか？,入射角＝屈折角 入射角＜屈折角 入射角＝反射角 入射角＜反射角 入射角≠屈折角 回折角＞入射角 干渉角＜入射角 屈折角＞入射角 反射角＞入射角 蒸発角＞入射角
入射角＜屈折角,音・光・力,水やガラス中から空気中に光が出るときの角度の関係は何ですか？,入射角＝屈折角 入射角＞屈折角 入射角＝反射角 入射角＞反射角 入射角≠屈折角 回折角＜入射角 干渉角＞入射角 屈折角＜入射角 反射角＜入射角 蒸発角＜入射角
距離÷時間,音・光・力,音の速さ(m/s)を求める式として正しいものはどれですか？,距離×時間 時間÷距離 時間×距離 速度×加速度 力÷面積 周波数×波長 波長÷周期 質量×重力 波の振幅×周波数 反射角＋入射角
圧力＝力÷面積,音・光・力,圧力の公式として正しいものはどれですか？,圧力＝力×面積 圧力＝面積÷力 圧力＝圧力×力 圧力＝圧力÷力 圧力＝力＋面積 圧力＝力−面積 圧力＝圧力＋力 圧力＝圧力−力 圧力＝力×密度 圧力＝圧力×密度
密度＝質量÷体積,物質,物質の密度の公式として正しいものはどれですか？,密度＝質量×体積 密度＝体積÷質量 密度＝密度×質量 密度＝密度÷体積 密度＝質量＋体積 密度＝質量−体積 密度＝体積＋質量 密度＝体積−質量 密度＝質量×密度 密度＝密度×体積
質量パーセント濃度＝溶質の質量÷溶液の質量×100,物質,質量パーセント濃度の公式として正しいものはどれですか？,質量パーセント濃度＝溶質の質量×溶液の質量×100 質量パーセント濃度＝溶液の質量÷溶質の質量×100 質量パーセント濃度＝溶質の質量÷溶液の質量÷100 質量パーセント濃度＝溶質の質量＋溶液の質量×100 質量パーセント濃度＝溶質の質量−溶液の質量×100 質量パーセント濃度＝溶液の質量÷溶質の質量÷100 質量パーセント濃度＝溶質の質量×100÷溶液の質量 質量パーセント濃度＝溶液の質量×100÷溶質の質量 質量パーセント濃度＝溶質の質量×溶液の質量÷100 質量パーセント濃度＝溶質の質量＋溶液の質量÷100
顕微鏡の倍率＝接眼レンズの倍率×対物レンズの倍率,植物,顕微鏡の倍率の公式として正しいものはどれですか？,顕微鏡の倍率＝接眼レンズの倍率＋対物レンズの倍率 顕微鏡の倍率＝接眼レンズの倍率−対物レンズの倍率 顕微鏡の倍率＝接眼レンズの倍率÷対物レンズの倍率 顕微鏡の倍率＝接眼レンズの倍率×対物レンズの倍率×2 顕微鏡の倍率＝接眼レンズの倍率÷対物レンズの倍率×2 顕微鏡の倍率＝接眼レンズの倍率＋対物レンズの倍率×2 顕微鏡の倍率＝接眼レンズの倍率×対物レンズの倍率÷2 顕微鏡の倍率＝接眼レンズの倍率＋対物レンズの倍率÷2 顕微鏡の倍率＝接眼レンズの倍率×2＋対物レンズの倍率 顕微鏡の倍率＝接眼レンズの倍率×2−対物レンズの倍率
震源距離,地震・地層,地震計で観測される初期微動の継続時間から求められるのは何ですか？,震央の位置 マグニチュード 地震の規模 プレート境界 地殻の厚さ 火山の噴火 震源の深さ 断層の種類 余震の回数 地表の揺れ方
